cntr_01,dist_x,pang_x,catalogid_01,ra_01,dec_01,gaia_dr3_source_id_01,snr_snowwhite_01,wd_type_01,teff_snowwhite_01,e_teff_snowwhite_01,logg_snowwhite_01,e_logg_snowwhite_01,spec_file_01,sn_median_all_01,mjd_01,designation,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,w3mpro,w3sigmpro,w3snr,w3rchi2,w4mpro,w4sigmpro,w4snr,w4rchi2,nb,na,w1sat,w2sat,w3sat,w4sat,pmra,sigpmra,pmdec,sigpmdec,cc_flags,ext_flg,var_flg,ph_qual,moon_lev,w1nm,w1m,w2nm,w2m,w3nm,w3m,w4nm,w4m
1833,9.881253,-148.454918,4.5556121420E+09,1.2921334839E+02,3.2912765503E+01,7.1063584416E+17,1.5262212753E+01,DA,2.3487578125E+04,1.6151919556E+02,8.0370759964E+00,3.5508174915E-04,spec-015059-59199-4555612142.fits,1.0051326752E+01,59199,J083650.79+325437.5,129.2116379,32.9104263,0.4051,0.4537,0.0520,17.260,0.148,7.3,9.677E-01,16.407,0.298,3.6,9.019E-01,11.969,null,1.4,9.418E-01,8.939,null,-0.9,8.790E-01,1,0,0.000,0.000,0.000,0.000,-474,1719,-964,1921,0000,0,nnnn,BBUU,1111,4,23,1,23,0,11,0,11
1836,1.640850,53.959837,5.3000979130E+09,2.9099700928E+02,2.1683979034E+01,2.0188643627E+18,1.1770742035E+02,DA,9.1637753906E+03,2.7549324036E+00,8.2249765396E+00,4.4825701480E-05,spec-015334-59309-5300097913.fits,8.1061233521E+01,59309,J192359.37+214103.2,290.9974059,21.6842472,0.0712,0.0707,-0.0101,13.146,0.034,32.1,1.526E+00,13.300,0.041,26.6,1.195E+00,11.811,0.199,5.5,8.987E-01,8.516,0.288,3.8,9.176E-01,1,0,0.000,0.000,0.000,0.006,20,86,-248,82,0000,0,11nn,AABB,0000,46,46,46,46,1,20,1,13
1849,1.925641,68.079839,2.7021598150E+16,1.4498097229E+02,4.1113448143E+00,3.8511949240E+18,3.9517227173E+01,DA,1.0893108398E+04,1.4363552094E+01,8.6532678604E+00,1.1645098311E-05,spec-101300-59665-27021598150152618.fits,1.7406919479E+01,59665,J093955.55+040641.5,144.9814698,4.1115445,0.0954,0.1028,0.0155,15.218,0.039,27.9,1.302E+00,14.880,0.076,14.4,7.931E-01,12.582,null,0.0,9.353E-01,8.654,null,0.6,1.011E+00,1,0,0.000,0.000,0.000,0.000,542,275,529,303,0000,0,00nn,AAUU,0000,23,23,14,23,0,11,0,11
1850,8.775679,-115.834153,5.3679612730E+09,2.8384384155E+02,3.6175949097E+01,2.0936366852E+18,6.3772978783E+00,DA,2.1229900391E+04,2.2995446777E+02,7.9748330116E+00,6.6421093652E-04,spec-015332-59305-5367961273.fits,4.3184342384E+00,59305,J185521.86+361029.5,283.8411235,36.1748868,0.0719,0.0741,-0.0169,14.869,0.030,35.9,1.141E+00,15.009,0.065,16.7,9.611E-01,12.737,null,-0.6,9.272E-01,9.222,null,-1.4,8.464E-01,1,0,0.000,0.000,0.000,0.000,118,170,72,183,0hP0,0,00nn,AAUU,0000,39,39,30,39,0,21,0,21
1851,3.916151,-1.770438,2.7021598150E+16,1.3818988037E+02,1.0412570000E+01,5.9172939540E+17,1.3588298340E+03,DA,8.9000000000E+04,0.0000000000E+00,6.5000000000E+00,0.0000000000E+00,spec-102041-59646-27021598149984298.fits,8.7738456726E+00,59646,J091245.56+102449.1,138.1898462,10.4136573,0.0390,0.0368,-0.0074,10.688,0.023,46.9,1.178E+00,10.708,0.021,52.2,1.138E+00,10.534,0.093,11.7,9.323E-01,8.953,null,-2.2,8.824E-01,1,0,0.000,0.000,0.000,0.000,-11,42,25,40,0000,0,110n,AAAU,0000,25,25,25,25,10,13,0,13
1852,3.916151,-1.770438,2.7021598150E+16,1.3818988037E+02,1.0412570000E+01,5.9172939540E+17,1.3588298340E+03,DA,8.9000000000E+04,0.0000000000E+00,6.5000000000E+00,0.0000000000E+00,spec-102041-59911-27021598149984298.fits,1.1597630501E+01,59911,J091245.56+102449.1,138.1898462,10.4136573,0.0390,0.0368,-0.0074,10.688,0.023,46.9,1.178E+00,10.708,0.021,52.2,1.138E+00,10.534,0.093,11.7,9.323E-01,8.953,null,-2.2,8.824E-01,1,0,0.000,0.000,0.000,0.000,-11,42,25,40,0000,0,110n,AAAU,0000,25,25,25,25,10,13,0,13
1860,9.675105,30.420999,2.7021597772E+16,3.1783566284E+02,4.4289707184E+01,1.9702705529E+18,1.4724978447E+01,DA,1.4250003906E+04,1.1438035889E+03,8.0826501846E+00,6.6748738755E-04,spec-102471-59888-27021597772288240.fits,1.9194866419E+00,59888,J211121.01+441731.2,317.8375640,44.2920247,0.0475,0.0457,0.0066,12.625,0.026,42.3,1.361E+00,12.674,0.025,43.1,1.075E+00,12.341,0.370,2.9,9.333E-01,9.455,null,-1.1,1.048E+00,1,0,0.000,0.000,0.000,0.000,9,52,-26,52,0000,0,11nn,AACU,0011,49,49,49,49,1,28,0,28
1861,9.675105,30.420999,2.7021597772E+16,3.1783566284E+02,4.4289707184E+01,1.9702705529E+18,1.4724978447E+01,DA,1.4250003906E+04,1.1438035889E+03,8.0826501846E+00,6.6748738755E-04,spec-102471-60130-27021597772288240.fits,2.2118372917E+00,60130,J211121.01+441731.2,317.8375640,44.2920247,0.0475,0.0457,0.0066,12.625,0.026,42.3,1.361E+00,12.674,0.025,43.1,1.075E+00,12.341,0.370,2.9,9.333E-01,9.455,null,-1.1,1.048E+00,1,0,0.000,0.000,0.000,0.000,9,52,-26,52,0000,0,11nn,AACU,0011,49,49,49,49,1,28,0,28
1862,7.160088,-102.857361,5.3691498040E+09,2.8510037231E+02,3.6616851807E+01,2.0930091347E+18,1.1779361725E+01,DA,5.1893582031E+04,1.8936014404E+03,7.6647629738E+00,9.9382537883E-04,spec-015332-59305-5369149804.fits,7.5960645676E+00,59305,J190023.50+363659.0,285.0979565,36.6164092,0.0394,0.0370,0.0056,11.595,0.022,48.4,1.240E+00,11.704,0.021,51.6,1.103E+00,11.494,0.152,7.1,9.592E-01,9.351,null,-1.4,1.050E+00,1,0,0.000,0.000,0.000,0.000,27,42,-6,41,0000,0,11nn,AABU,0000,44,44,44,44,6,22,0,22
1863,1.431541,-7.318792,4.3992829650E+09,9.3297624588E+00,5.2725338936E-01,2.5433560064E+18,6.2489696503E+01,DA,1.7533507812E+04,4.0323987603E-01,7.9036765099E+00,8.3359873315E-07,spec-015005-59167-4399282965.fits,3.6265907288E+01,59167,J003719.13+003139.5,9.3297118,0.5276478,0.6225,0.6250,-0.1888,17.558,0.211,5.1,9.506E-01,17.140,0.540,2.0,7.855E-01,12.008,null,1.3,9.400E-01,8.889,null,-1.7,9.131E-01,1,0,0.000,0.000,0.000,0.000,759,3166,1348,3197,0000,0,nnnn,BCUU,1111,2,24,1,24,0,12,0,12
1864,1.431541,-7.318792,4.3992829650E+09,9.3297624588E+00,5.2725338936E-01,2.5433560064E+18,6.2489696503E+01,DA,1.7533507812E+04,4.0323987603E-01,7.9036765099E+00,8.3359873315E-07,spec-015005-59193-4399282965.fits,3.0951562881E+01,59193,J003719.13+003139.5,9.3297118,0.5276478,0.6225,0.6250,-0.1888,17.558,0.211,5.1,9.506E-01,17.140,0.540,2.0,7.855E-01,12.008,null,1.3,9.400E-01,8.889,null,-1.7,9.131E-01,1,0,0.000,0.000,0.000,0.000,759,3166,1348,3197,0000,0,nnnn,BCUU,1111,2,24,1,24,0,12,0,12
1866,4.576088,129.938162,4.3759417130E+09,3.3521129608E+01,-2.7983853817E+00,2.4932653833E+18,6.1903938293E+01,DA,1.4739912109E+04,9.8845157623E+00,7.6658697128E+00,9.8177712061E-05,spec-015046-59200-4375941713.fits,2.6264106750E+01,59200,J021405.30-024757.1,33.5221054,-2.7992014,0.1393,0.1455,-0.0390,15.991,0.051,21.3,9.984E-01,15.922,0.147,7.4,8.582E-01,12.152,0.309,3.5,7.970E-01,9.177,null,-0.2,9.709E-01,1,0,0.000,0.000,0.000,0.000,-221,327,760,340,0000,0,0nnn,ABBU,0100,31,35,2,34,0,21,0,21
1866,7.268346,-28.418850,4.3759417130E+09,3.3521129608E+01,-2.7983853817E+00,2.4932653833E+18,6.1903938293E+01,DA,1.4739912109E+04,9.8845157623E+00,7.6658697128E+00,9.8177712061E-05,spec-015046-59200-4375941713.fits,2.6264106750E+01,59200,J021404.84-024747.7,33.5201676,-2.7966097,0.1556,0.1607,-0.0419,16.034,0.054,20.0,8.923E-01,17.046,0.427,2.5,8.628E-01,12.741,null,-0.2,8.546E-01,8.644,null,1.5,1.069E+00,1,0,0.000,0.000,0.000,0.000,-5,372,-193,375,0000,0,0nnn,ACUU,0100,30,35,0,34,0,21,0,21
1867,4.576088,129.938162,4.3759417130E+09,3.3521129608E+01,-2.7983853817E+00,2.4932653833E+18,6.1903938293E+01,DA,1.4739912109E+04,9.8845157623E+00,7.6658697128E+00,9.8177712061E-05,spec-015046-59226-4375941713.fits,2.4367776871E+01,59226,J021405.30-024757.1,33.5221054,-2.7992014,0.1393,0.1455,-0.0390,15.991,0.051,21.3,9.984E-01,15.922,0.147,7.4,8.582E-01,12.152,0.309,3.5,7.970E-01,9.177,null,-0.2,9.709E-01,1,0,0.000,0.000,0.000,0.000,-221,327,760,340,0000,0,0nnn,ABBU,0100,31,35,2,34,0,21,0,21
1867,7.268346,-28.418850,4.3759417130E+09,3.3521129608E+01,-2.7983853817E+00,2.4932653833E+18,6.1903938293E+01,DA,1.4739912109E+04,9.8845157623E+00,7.6658697128E+00,9.8177712061E-05,spec-015046-59226-4375941713.fits,2.4367776871E+01,59226,J021404.84-024747.7,33.5201676,-2.7966097,0.1556,0.1607,-0.0419,16.034,0.054,20.0,8.923E-01,17.046,0.427,2.5,8.628E-01,12.741,null,-0.2,8.546E-01,8.644,null,1.5,1.069E+00,1,0,0.000,0.000,0.000,0.000,-5,372,-193,375,0000,0,0nnn,ACUU,0100,30,35,0,34,0,21,0,21
1868,4.576088,129.938162,4.3759417130E+09,3.3521129608E+01,-2.7983853817E+00,2.4932653833E+18,6.1903938293E+01,DA,1.4739912109E+04,9.8845157623E+00,7.6658697128E+00,9.8177712061E-05,spec-015047-59230-4375941713.fits,2.8287220001E+01,59230,J021405.30-024757.1,33.5221054,-2.7992014,0.1393,0.1455,-0.0390,15.991,0.051,21.3,9.984E-01,15.922,0.147,7.4,8.582E-01,12.152,0.309,3.5,7.970E-01,9.177,null,-0.2,9.709E-01,1,0,0.000,0.000,0.000,0.000,-221,327,760,340,0000,0,0nnn,ABBU,0100,31,35,2,34,0,21,0,21
1868,7.268346,-28.418850,4.3759417130E+09,3.3521129608E+01,-2.7983853817E+00,2.4932653833E+18,6.1903938293E+01,DA,1.4739912109E+04,9.8845157623E+00,7.6658697128E+00,9.8177712061E-05,spec-015047-59230-4375941713.fits,2.8287220001E+01,59230,J021404.84-024747.7,33.5201676,-2.7966097,0.1556,0.1607,-0.0419,16.034,0.054,20.0,8.923E-01,17.046,0.427,2.5,8.628E-01,12.741,null,-0.2,8.546E-01,8.644,null,1.5,1.069E+00,1,0,0.000,0.000,0.000,0.000,-5,372,-193,375,0000,0,0nnn,ACUU,0100,30,35,0,34,0,21,0,21
1873,2.189594,-59.666062,2.7021598109E+16,1.1239161682E+02,3.2555992126E+01,8.9227155301E+17,2.6241317749E+01,DA,2.0321726562E+04,3.1303527832E+02,7.9984459877E+00,1.9995933690E-04,spec-017049-59609-27021598109116565.fits,4.1913938522E+00,59609,J072933.83+323322.6,112.3909940,32.5562993,0.2273,0.2437,-0.0274,16.432,0.079,13.7,9.390E-01,16.752,0.328,3.3,9.185E-01,12.162,null,1.1,9.455E-01,8.886,null,-0.3,9.111E-01,1,0,0.000,0.000,0.000,0.000,22,846,-716,913,0000,0,0nnn,ABUU,0000,17,25,1,25,0,13,0,13
1874,2.189594,-59.666062,2.7021598109E+16,1.1239161682E+02,3.2555992126E+01,8.9227155301E+17,2.6241317749E+01,DA,2.0321726562E+04,3.1303527832E+02,7.9984459877E+00,1.9995933690E-04,spec-017049-59625-27021598109116565.fits,1.0607451200E+00,59625,J072933.83+323322.6,112.3909940,32.5562993,0.2273,0.2437,-0.0274,16.432,0.079,13.7,9.390E-01,16.752,0.328,3.3,9.185E-01,12.162,null,1.1,9.455E-01,8.886,null,-0.3,9.111E-01,1,0,0.000,0.000,0.000,0.000,22,846,-716,913,0000,0,0nnn,ABUU,0000,17,25,1,25,0,13,0,13
1875,2.189594,-59.666062,2.7021598109E+16,1.1239161682E+02,3.2555992126E+01,8.9227155301E+17,2.6241317749E+01,DA,2.0321726562E+04,3.1303527832E+02,7.9984459877E+00,1.9995933690E-04,spec-017049-59630-27021598109116565.fits,6.0963296890E+00,59630,J072933.83+323322.6,112.3909940,32.5562993,0.2273,0.2437,-0.0274,16.432,0.079,13.7,9.390E-01,16.752,0.328,3.3,9.185E-01,12.162,null,1.1,9.455E-01,8.886,null,-0.3,9.111E-01,1,0,0.000,0.000,0.000,0.000,22,846,-716,913,0000,0,0nnn,ABUU,0000,17,25,1,25,0,13,0,13
1876,2.189594,-59.666062,2.7021598109E+16,1.1239161682E+02,3.2555992126E+01,8.9227155301E+17,2.6241317749E+01,DA,2.0321726562E+04,3.1303527832E+02,7.9984459877E+00,1.9995933690E-04,spec-017049-59635-27021598109116565.fits,2.7112934589E+00,59635,J072933.83+323322.6,112.3909940,32.5562993,0.2273,0.2437,-0.0274,16.432,0.079,13.7,9.390E-01,16.752,0.328,3.3,9.185E-01,12.162,null,1.1,9.455E-01,8.886,null,-0.3,9.111E-01,1,0,0.000,0.000,0.000,0.000,22,846,-716,913,0000,0,0nnn,ABUU,0000,17,25,1,25,0,13,0,13
1877,2.189594,-59.666062,2.7021598109E+16,1.1239161682E+02,3.2555992126E+01,8.9227155301E+17,2.6241317749E+01,DA,2.0321726562E+04,3.1303527832E+02,7.9984459877E+00,1.9995933690E-04,spec-017049-59636-27021598109116565.fits,2.7057373524E+00,59636,J072933.83+323322.6,112.3909940,32.5562993,0.2273,0.2437,-0.0274,16.432,0.079,13.7,9.390E-01,16.752,0.328,3.3,9.185E-01,12.162,null,1.1,9.455E-01,8.886,null,-0.3,9.111E-01,1,0,0.000,0.000,0.000,0.000,22,846,-716,913,0000,0,0nnn,ABUU,0000,17,25,1,25,0,13,0,13
1885,2.518081,-102.512392,2.7021597940E+16,3.3582717896E+02,9.9164240062E-02,2.6782982782E+18,1.5146551514E+02,DA,5.4016898438E+04,9.8300543213E+02,7.8664593697E+00,1.9321504806E-04,spec-103523-59882-27021597939684747.fits,2.5334051132E+01,59882,J222318.35+000556.4,335.8264961,0.0990127,0.3102,0.3252,-0.0993,16.806,0.105,10.3,9.005E-01,16.455,null,1.8,9.604E-01,11.841,null,1.6,9.325E-01,8.608,null,0.8,8.932E-01,1,0,0.000,0.000,0.000,0.000,751,1351,-560,1409,0000,0,nnnn,AUUU,1111,5,24,0,24,0,13,0,13
1886,2.518081,-102.512392,2.7021597940E+16,3.3582717896E+02,9.9164240062E-02,2.6782982782E+18,1.5146551514E+02,DA,5.4016898438E+04,9.8300543213E+02,7.8664593697E+00,1.9321504806E-04,spec-104610-59846-27021597939684747.fits,5.1200097799E-01,59846,J222318.35+000556.4,335.8264961,0.0990127,0.3102,0.3252,-0.0993,16.806,0.105,10.3,9.005E-01,16.455,null,1.8,9.604E-01,11.841,null,1.6,9.325E-01,8.608,null,0.8,8.932E-01,1,0,0.000,0.000,0.000,0.000,751,1351,-560,1409,0000,0,nnnn,AUUU,1111,5,24,0,24,0,13,0,13
1887,2.518081,-102.512392,2.7021597940E+16,3.3582717896E+02,9.9164240062E-02,2.6782982782E+18,1.5146551514E+02,DA,5.4016898438E+04,9.8300543213E+02,7.8664593697E+00,1.9321504806E-04,spec-104657-59820-27021597939684747.fits,2.0389356613E+01,59820,J222318.35+000556.4,335.8264961,0.0990127,0.3102,0.3252,-0.0993,16.806,0.105,10.3,9.005E-01,16.455,null,1.8,9.604E-01,11.841,null,1.6,9.325E-01,8.608,null,0.8,8.932E-01,1,0,0.000,0.000,0.000,0.000,751,1351,-560,1409,0000,0,nnnn,AUUU,1111,5,24,0,24,0,13,0,13
1888,2.518081,-102.512392,2.7021597940E+16,3.3582717896E+02,9.9164240062E-02,2.6782982782E+18,1.5146551514E+02,DA,5.4016898438E+04,9.8300543213E+02,7.8664593697E+00,1.9321504806E-04,spec-104657-59874-27021597939684747.fits,2.5456657410E+01,59874,J222318.35+000556.4,335.8264961,0.0990127,0.3102,0.3252,-0.0993,16.806,0.105,10.3,9.005E-01,16.455,null,1.8,9.604E-01,11.841,null,1.6,9.325E-01,8.608,null,0.8,8.932E-01,1,0,0.000,0.000,0.000,0.000,751,1351,-560,1409,0000,0,nnnn,AUUU,1111,5,24,0,24,0,13,0,13
1896,1.404786,-146.195396,4.5464610560E+09,1.2295220184E+02,2.1933774948E+01,6.7683953249E+17,1.5593441963E+01,DA,8.8997507812E+04,2.4897818565E+00,7.0000000000E+00,4.4536386849E-04,spec-015052-59229-4546461056.fits,1.1175289154E+01,59229,J081148.47+215600.4,122.9519678,21.9334507,0.3630,0.4257,-0.0759,16.995,0.125,8.7,9.891E-01,16.537,null,1.6,9.919E-01,12.504,null,-1.2,1.108E+00,9.021,null,-0.4,1.154E+00,1,0,0.000,0.000,0.000,0.000,309,1455,-315,1691,0000,0,nnnn,BUUU,1100,4,24,1,24,0,12,0,12
1896,8.651761,85.511625,4.5464610560E+09,1.2295220184E+02,2.1933774948E+01,6.7683953249E+17,1.5593441963E+01,DA,8.8997507812E+04,2.4897818565E+00,7.0000000000E+00,4.4536386849E-04,spec-015052-59229-4546461056.fits,1.1175289154E+01,59229,J081149.14+215602.2,122.9547847,21.9339630,0.4063,0.4433,-0.0272,17.103,0.136,8.0,1.066E+00,16.601,null,1.3,1.005E+00,12.555,null,-1.2,9.112E-01,8.707,null,0.3,9.799E-01,1,0,0.000,0.000,0.000,0.000,2540,1571,-2322,1739,0000,0,nnnn,BUUU,1100,4,24,0,24,0,12,0,12
1899,5.932353,24.976535,2.7021597927E+16,3.2668829346E+02,-5.5272036791E-01,2.6750478813E+18,9.2706212997E+00,DA,7.4186806641E+03,8.0715118408E+01,7.7500123978E+00,8.9642686362E-05,spec-103564-59872-27021597927148706.fits,6.5879416466E+00,59872,J214645.35-003304.4,326.6889893,-0.5512266,0.5758,0.6014,-0.1598,17.584,0.188,5.8,8.660E-01,16.877,null,0.9,9.167E-01,12.611,null,0.0,1.117E+00,8.996,null,0.0,9.424E-01,1,0,0.000,0.000,0.000,0.000,1897,2835,-3109,2961,0000,0,nnnn,BUUU,1100,2,27,0,27,0,14,0,14
1903,5.428444,84.437351,4.5054085730E+09,8.7090751648E+01,2.6531183243E+01,3.4294302651E+18,1.5815153122E+01,DA,8.5162939453E+03,3.9408020020E+01,8.0753507614E+00,2.8707047022E-05,spec-015083-59218-4505408573.fits,1.1289526939E+01,59218,J054822.18+263152.7,87.0924291,26.5313294,0.0823,0.0865,-0.0130,14.558,0.035,30.9,8.004E-01,14.660,0.067,16.2,8.106E-01,12.430,null,-1.1,9.331E-01,8.798,null,-0.1,8.657E-01,1,0,0.000,0.000,0.000,0.000,345,230,212,246,dd00,0,00nn,AAUU,0000,25,25,19,25,0,12,0,12
1904,2.950772,117.143426,2.7021597930E+16,3.5174703979E+02,-3.9677825570E-01,2.6441499939E+18,3.3537784576E+01,DA,1.0473249023E+04,3.7206928253E+01,8.1254434586E+00,2.3930412135E-04,spec-104566-59881-27021597929701593.fits,1.5875028610E+01,59881,J232659.46-002349.7,351.7477692,-0.3971522,0.1321,0.1320,-0.0360,15.742,0.048,22.5,1.312E+00,15.397,0.112,9.7,9.091E-01,12.328,0.393,2.8,1.070E+00,8.514,null,1.1,9.063E-01,1,0,0.000,0.000,0.000,0.000,6,493,27,496,0000,0,0nnn,ABCU,1100,25,25,6,25,1,14,0,14
1905,0.210648,-90.047083,2.7021597834E+16,3.0909683228E+02,6.3702644348E+01,2.2436112395E+18,1.4732550621E+01,DA,1.2997309570E+04,6.4052996635E+00,8.2500000000E+00,3.0954237445E-04,spec-101791-59789-27021597833815579.fits,1.0457025528E+01,59789,J203623.20+634209.5,309.0967002,63.7026443,0.1536,0.1424,-0.0274,16.417,0.058,18.8,9.831E-01,15.995,0.090,12.1,8.934E-01,13.250,0.489,2.2,9.763E-01,9.170,null,1.1,9.714E-01,1,0,0.000,0.000,0.000,0.000,238,534,72,490,0000,0,0nnn,AACU,0000,43,80,4,80,0,41,0,41
1908,0.683639,-131.584288,2.7021597927E+16,3.2836434937E+02,-2.3931548595E+00,2.6736252206E+18,3.1251491547E+01,DA,1.3229596680E+04,2.0384880066E+01,7.9712896347E+00,2.1495888359E-04,spec-103565-59874-27021597927264840.fits,2.2465097427E+01,59874,J215327.40-022335.8,328.3642072,-2.3932809,0.4274,0.4482,-0.1377,17.316,0.159,6.8,9.775E-01,16.440,0.276,3.9,1.106E+00,12.504,null,-2.5,9.212E-01,8.695,null,0.5,1.229E+00,1,0,0.000,0.000,0.000,0.000,2900,1930,-405,2015,0000,0,nnnn,BBUU,1100,4,23,1,23,0,11,0,11
1909,9.757723,-112.028288,4.5464715740E+09,1.2390528870E+02,2.1655296326E+01,6.7607842993E+17,1.8418676376E+01,DA,1.7536109375E+04,1.2459079742E+02,7.9774794579E+00,1.2997386511E-04,spec-015052-59229-4546471574.fits,8.0520601273E+00,59229,J081536.62+213915.4,123.9025853,21.6542797,0.6163,0.6735,-0.0741,17.664,0.209,5.2,9.301E-01,16.676,null,1.2,9.154E-01,12.314,null,0.5,1.020E+00,8.395,null,1.1,9.696E-01,1,0,0.000,0.000,0.000,0.000,-2746,2866,2452,3137,0000,0,nnnn,BUUU,1100,1,23,0,23,0,12,0,12
1910,9.757723,-112.028288,4.5464715740E+09,1.2390528870E+02,2.1655296326E+01,6.7607842993E+17,1.8418676376E+01,DA,1.7536109375E+04,1.2459079742E+02,7.9774794579E+00,1.2997386511E-04,spec-015054-59232-4546471574.fits,9.2461061478E+00,59232,J081536.62+213915.4,123.9025853,21.6542797,0.6163,0.6735,-0.0741,17.664,0.209,5.2,9.301E-01,16.676,null,1.2,9.154E-01,12.314,null,0.5,1.020E+00,8.395,null,1.1,9.696E-01,1,0,0.000,0.000,0.000,0.000,-2746,2866,2452,3137,0000,0,nnnn,BUUU,1100,1,23,0,23,0,12,0,12
1912,6.857923,81.351282,4.2936990220E+09,3.5048356056E+00,5.9637351990E+01,4.2902524527E+17,1.1658336639E+01,DA,6.2001420898E+03,4.7588470459E+01,8.3674879074E+00,7.3081260780E-04,spec-015078-59188-4293699022.fits,5.8717923164E+00,59188,J001402.05+593815.4,3.5085615,59.6376384,0.0873,0.0844,-0.0196,15.225,0.033,33.4,1.249E+00,15.706,0.095,11.4,9.864E-01,12.095,null,-0.9,6.688E-01,9.300,null,-0.4,9.461E-01,1,0,0.000,0.000,0.000,0.000,2,173,55,168,0000,0,1nnn,AAUU,0000,43,43,5,43,0,28,0,28
1913,6.857923,81.351282,4.2936990220E+09,3.5048356056E+00,5.9637351990E+01,4.2902524527E+17,1.1658336639E+01,DA,6.2001420898E+03,4.7588470459E+01,8.3674879074E+00,7.3081260780E-04,spec-015078-59204-4293699022.fits,8.3750324249E+00,59204,J001402.05+593815.4,3.5085615,59.6376384,0.0873,0.0844,-0.0196,15.225,0.033,33.4,1.249E+00,15.706,0.095,11.4,9.864E-01,12.095,null,-0.9,6.688E-01,9.300,null,-0.4,9.461E-01,1,0,0.000,0.000,0.000,0.000,2,173,55,168,0000,0,1nnn,AAUU,0000,43,43,5,43,0,28,0,28
1914,7.809767,40.122021,4.5452196910E+09,1.3164282227E+02,4.9551582336E+00,5.8234561341E+17,1.3331621170E+01,DA,9.8544707031E+03,3.0414482117E+01,8.5358524323E+00,5.5446551414E-04,spec-015258-59291-4545219691.fits,9.4977397919E+00,59291,J084634.61+045724.5,131.6442255,4.9568171,0.2442,0.2748,0.0313,16.530,0.086,12.6,8.967E-01,16.493,null,1.9,8.686E-01,12.594,null,-1.2,1.054E+00,8.710,null,-0.6,8.702E-01,1,0,0.000,0.000,0.000,0.000,380,892,-72,1010,0000,0,0nnn,AUUU,0000,16,24,0,24,0,11,0,11
1920,7.166773,-111.632508,4.2639699990E+09,3.0643627930E+02,5.4562770844E+01,2.1850604930E+18,4.2395033836E+00,DA,1.4502168945E+04,2.5207595825E+02,7.6850552559E+00,1.6874442808E-03,spec-015383-59363-4263969999.fits,2.8788924217E+00,59363,J202543.94+543343.3,306.4330877,54.5620369,0.1029,0.1002,-0.0257,15.729,0.040,27.2,9.955E-01,15.453,0.085,12.8,8.714E-01,12.907,null,0.6,9.050E-01,9.570,null,0.7,9.525E-01,1,0,0.000,0.000,0.000,0.000,74,308,-208,300,0000,0,0nnn,AAUU,0000,73,76,22,76,0,52,0,52
1921,8.258738,-90.635021,2.7021598874E+16,3.0921081543E+02,5.0040631294E+00,1.7474151410E+18,1.7969249725E+01,DA,1.3350672852E+04,1.3601962280E+02,7.9030499458E+00,2.9301803443E-04,spec-101032-59865-27021598874363277.fits,1.2469543457E+01,59865,J203650.04+050014.5,309.2085127,5.0040377,0.3713,0.3976,-0.1097,16.877,0.127,8.5,1.070E+00,16.969,0.414,2.6,9.989E-01,12.136,null,0.3,9.919E-01,8.159,null,1.0,8.956E-01,1,0,0.000,0.000,0.000,0.000,-2085,1730,1245,1797,hH00,0,nnnn,BCUU,1233,6,24,0,23,0,11,0,9
1922,8.154251,-163.308988,4.3021318060E+09,3.7479488373E+01,5.4244430542E+01,4.5261087350E+17,5.0577972412E+01,DA,3.6211011719E+04,5.8715984344E+01,7.7288360596E+00,2.2478017490E-04,spec-015217-59238-4302131806.fits,3.5886093140E+01,59238,J022954.81+541432.1,37.4783751,54.2422609,0.2506,0.2610,-0.0839,16.543,0.086,12.6,1.022E+00,17.021,0.393,2.8,9.429E-01,12.853,null,0.0,1.010E+00,9.099,null,-0.4,9.138E-01,1,0,0.012,0.001,0.000,0.000,-166,886,1,912,0000,0,0nnn,ACUU,0000,14,32,0,32,0,16,0,16
1929,9.369241,87.161009,2.7021597862E+16,3.6269680023E+01,5.5372711182E+01,4.5740456810E+17,2.2139213562E+02,DA,4.9999316406E+04,7.7636313438E-01,7.7527790070E+00,2.0655214321E-03,spec-103697-59955-27021597861599404.fits,5.3137826920E+00,59955,J022505.82+552222.2,36.2742545,55.3728400,0.0597,0.0579,-0.0068,13.979,0.027,39.9,1.020E+00,14.049,0.040,26.9,8.867E-01,12.659,null,0.2,9.837E-01,8.459,null,1.8,9.248E-01,1,0,0.002,0.001,0.000,0.000,-47,109,-130,110,0000,0,00nn,AAUU,0000,30,30,30,30,0,15,0,15
1935,5.678995,68.872167,4.5432162810E+09,1.1325779724E+02,2.4225627899E+01,8.6835789665E+17,7.6533579826E+00,DA,8.6184208984E+03,1.0180191040E+01,8.1156940460E+00,4.5056120143E-04,spec-015191-59247-4543216281.fits,2.6468558311E+00,59247,J073302.25+241334.3,113.2594108,24.2261965,0.3460,0.3879,0.0271,16.968,0.121,9.0,9.772E-01,17.095,0.489,2.2,9.006E-01,12.513,null,-1.0,8.967E-01,8.553,null,0.7,9.525E-01,1,0,0.000,0.000,0.000,0.000,-1659,1373,-1985,1542,0000,0,nnnn,BCUU,0000,4,23,0,23,0,12,0,12
